dependents,education,employment,annual_income,loan_amount,loan_term,cibil_score,loan_status
0, Not Graduate, Yes,4600000,15100000,2,417, Approved
4, Graduate, No,7300000,14900000,2,358, Rejected
5, Not Graduate, Yes,1300000,3100000,16,826, Approved
0, Not Graduate, No,1800000,4200000,6,836, Approved
3, Graduate, No,500000,1700000,10,509, Rejected
2, Not Graduate, Yes,5700000,20500000,20,581, Approved
4, Graduate, No,300000,1100000,4,359, Approved
5, Graduate, Yes,2100000,7100000,10,517, Rejected
1, Not Graduate, Yes,5700000,20100000,14,442, Rejected
1, Not Graduate, Yes,1100000,2700000,16,346, Rejected
5, Graduate, No,9300000,34000000,6,742, Approved
1, Graduate, Yes,3500000,8100000,10,626, Approved
0, Not Graduate, Yes,8200000,28800000,4,619, Approved
2, Not Graduate, Yes,7500000,17900000,20,734, Approved
1, Graduate, Yes,7000000,25600000,6,420, Rejected
5, Not Graduate, Yes,3900000,8300000,18,600, Approved
3, Graduate, Yes,4700000,13200000,12,440, Rejected
5, Not Graduate, Yes,1700000,5200000,16,820, Approved
0, Graduate, No,2500000,7800000,8,437, Rejected
1, Not Graduate, Yes,400000,1400000,12,468, Rejected
0, Not Graduate, Yes,2400000,9100000,8,368, Rejected
4, Graduate, No,5700000,21900000,2,871, Approved
1, Graduate, No,9800000,37900000,4,816, Approved
5, Graduate, No,9000000,32800000,4,773, Approved
3, Not Graduate, No,800000,3000000,14,576, Approved
1, Graduate, No,1600000,4500000,14,673, Approved
0, Graduate, Yes,9800000,34100000,20,760, Approved
5, Not Graduate, Yes,2900000,7500000,12,678, Approved
4, Not Graduate, Yes,3900000,12000000,14,893, Approved
0, Graduate, Yes,3300000,9000000,18,754, Approved
3, Graduate, Yes,700000,2200000,8,617, Approved
3, Not Graduate, Yes,8400000,29500000,20,661, Approved
1, Graduate, Yes,4000000,12100000,12,356, Rejected
0, Not Graduate, Yes,1900000,6300000,16,811, Approved
0, Not Graduate, No,3900000,14600000,2,730, Approved
5, Not Graduate, No,7400000,18000000,2,792, Approved
5, Not Graduate, Yes,5900000,16000000,6,798, Approved
2, Not Graduate, No,1400000,2900000,12,490, Rejected
2, Graduate, Yes,1800000,5500000,6,448, Rejected
0, Graduate, Yes,1000000,3100000,6,525, Rejected
1, Graduate, No,7400000,19200000,20,415, Rejected
5, Graduate, No,2700000,10600000,16,496, Rejected
1, Not Graduate, Yes,3600000,13100000,8,543, Rejected
5, Graduate, No,7000000,18400000,12,520, Rejected
4, Not Graduate, Yes,5000000,18000000,14,307, Rejected
2, Graduate, No,1800000,5700000,14,502, Rejected
2, Graduate, Yes,4700000,12000000,6,505, Rejected
2, Not Graduate, Yes,6700000,23100000,4,304, Approved
5, Not Graduate, No,5800000,17500000,10,719, Approved
0, Graduate, Yes,5900000,22700000,18,855, Approved
4, Not Graduate, No,6000000,15800000,18,593, Approved
1, Not Graduate, Yes,700000,1400000,10,523, Rejected
0, Not Graduate, Yes,3700000,13100000,14,385, Rejected
0, Graduate, Yes,7100000,19300000,6,783, Approved
5, Graduate, Yes,1100000,3900000,2,538, Approved
3, Not Graduate, Yes,9500000,20100000,2,506, Rejected
4, Not Graduate, Yes,2200000,8600000,2,461, Approved
4, Not Graduate, Yes,5500000,20000000,8,666, Approved
3, Not Graduate, Yes,4400000,16300000,20,561, Approved
5, Not Graduate, No,5000000,10800000,10,345, Rejected
4, Not Graduate, Yes,6100000,12500000,14,862, Approved
3, Not Graduate, No,8100000,22300000,10,686, Approved
4, Graduate, Yes,7000000,19600000,8,708, Approved
4, Not Graduate, No,5600000,14800000,20,656, Approved
4, Graduate, No,1800000,7000000,14,743, Approved
2, Graduate, No,3600000,12100000,14,408, Rejected
5, Graduate, No,600000,1300000,14,408, Rejected
1, Graduate, Yes,4900000,16500000,12,439, Rejected
3, Graduate, Yes,3000000,7100000,6,415, Rejected
0, Not Graduate, Yes,3800000,10600000,12,490, Rejected
1, Graduate, Yes,7600000,30000000,16,884, Approved
4, Graduate, No,7800000,25400000,18,425, Rejected
0, Graduate, No,6800000,21700000,20,730, Approved
4, Graduate, Yes,5900000,17300000,20,657, Approved
2, Not Graduate, No,4900000,16800000,10,480, Rejected
3, Not Graduate, Yes,1100000,3100000,16,356, Rejected
1, Not Graduate, Yes,9800000,36000000,12,629, Approved
1, Graduate, Yes,1200000,4700000,2,667, Approved
0, Not Graduate, No,4700000,11500000,18,559, Approved
4, Graduate, No,6700000,16000000,4,791, Approved
0, Not Graduate, Yes,3700000,11300000,6,538, Rejected
2, Graduate, No,7400000,16000000,20,358, Rejected
2, Not Graduate, No,3300000,11700000,14,439, Rejected
2, Graduate, Yes,4800000,15300000,12,503, Rejected
4, Graduate, Yes,4600000,11900000,6,810, Approved
1, Graduate, Yes,8000000,30600000,14,302, Rejected
0, Not Graduate, No,4100000,8800000,18,300, Rejected
4, Not Graduate, No,2600000,7200000,16,612, Approved
3, Not Graduate, No,1300000,5000000,6,686, Approved
0, Graduate, Yes,2300000,4900000,12,409, Rejected
5, Graduate, No,300000,900000,6,492, Rejected
0, Graduate, Yes,7000000,21700000,20,498, Rejected
3, Not Graduate, Yes,4400000,10900000,18,611, Approved
5, Not Graduate, Yes,5100000,11800000,6,776, Approved
1, Not Graduate, No,5900000,13000000,6,779, Approved
3, Graduate, Yes,7800000,27200000,16,560, Approved
4, Graduate, Yes,2200000,5100000,6,308, Rejected
4, Not Graduate, No,5400000,12600000,18,786, Approved
1, Not Graduate, No,7400000,29100000,8,597, Approved
4, Graduate, No,5800000,12000000,12,811, Approved
1, Graduate, Yes,5800000,13000000,12,862, Approved
3, Not Graduate, Yes,4800000,14200000,12,369, Rejected
1, Not Graduate, Yes,7400000,23900000,4,687, Approved
0, Not Graduate, Yes,9600000,19600000,12,500, Rejected
2, Not Graduate, Yes,200000,500000,6,746, Approved
4, Not Graduate, No,700000,2100000,14,619, Approved
2, Not Graduate, No,7600000,16700000,20,692, Approved
1, Not Graduate, Yes,1400000,3300000,18,321, Rejected
2, Not Graduate, Yes,3800000,15000000,14,730, Approved
3, Not Graduate, No,2700000,10800000,6,480, Rejected
2, Not Graduate, Yes,5000000,10700000,2,753, Approved
4, Graduate, Yes,9000000,28900000,6,637, Approved
3, Graduate, No,3700000,9000000,6,483, Rejected
4, Not Graduate, Yes,300000,1100000,4,315, Approved
4, Graduate, No,1800000,4100000,8,777, Approved
2, Graduate, No,7900000,17700000,4,402, Rejected
4, Graduate, Yes,2100000,7700000,8,493, Rejected
0, Graduate, Yes,900000,3100000,4,355, Approved
3, Graduate, No,9900000,23600000,18,557, Approved
0, Not Graduate, Yes,5600000,20000000,20,606, Approved
1, Not Graduate, Yes,6000000,12200000,16,743, Approved
5, Not Graduate, No,5700000,18400000,4,579, Approved
0, Graduate, Yes,9000000,33100000,20,734, Approved
0, Graduate, No,7300000,16100000,2,490, Rejected
5, Graduate, No,5300000,20500000,16,802, Approved
1, Not Graduate, Yes,3500000,7400000,16,867, Approved
0, Not Graduate, No,1000000,2200000,12,302, Rejected
0, Not Graduate, No,5100000,19900000,12,867, Approved
0, Graduate, Yes,2900000,9900000,8,312, Rejected
3, Not Graduate, No,7600000,19100000,14,762, Approved
5, Not Graduate, Yes,6000000,14700000,18,462, Rejected
1, Graduate, No,6300000,18200000,18,849, Approved
3, Not Graduate, No,1900000,7400000,18,592, Approved
4, Graduate, No,600000,1400000,4,507, Rejected
2, Not Graduate, Yes,4100000,11400000,14,505, Rejected
0, Not Graduate, Yes,800000,3200000,8,467, Rejected
2, Not Graduate, No,6600000,22900000,16,543, Rejected
4, Graduate, Yes,300000,1100000,12,674, Approved
3, Graduate, No,6100000,13500000,2,717, Approved
5, Not Graduate, Yes,4800000,17000000,10,666, Approved
4, Not Graduate, No,4500000,17300000,18,830, Approved
2, Graduate, No,3800000,9400000,16,383, Rejected
2, Graduate, Yes,7000000,18900000,8,584, Approved
2, Not Graduate, No,4400000,14200000,18,799, Approved
5, Graduate, No,5300000,19400000,6,510, Rejected
0, Not Graduate, Yes,2600000,5900000,6,572, Approved
3, Not Graduate, No,3300000,13100000,2,554, Approved
1, Not Graduate, Yes,1200000,4800000,6,344, Rejected
3, Graduate, No,4300000,8600000,8,881, Approved
0, Not Graduate, Yes,8400000,27200000,10,514, Rejected
0, Graduate, No,600000,1800000,18,796, Approved
2, Graduate, Yes,4700000,16200000,12,802, Approved
3, Graduate, No,4200000,12500000,20,375, Rejected
2, Graduate, No,4300000,14700000,2,871, Approved
0, Not Graduate, No,800000,2900000,2,439, Approved
0, Not Graduate, Yes,9300000,32000000,8,438, Rejected
5, Not Graduate, No,6200000,13700000,2,468, Rejected
3, Graduate, Yes,3500000,10200000,12,645, Approved
2, Graduate, Yes,3600000,9200000,18,700, Approved
5, Graduate, Yes,9500000,36700000,16,348, Rejected
5, Graduate, Yes,600000,1400000,10,877, Approved
0, Not Graduate, Yes,3800000,14900000,6,899, Approved
3, Graduate, Yes,1400000,3500000,12,610, Approved
1, Not Graduate, No,6300000,23900000,4,742, Approved
1, Not Graduate, Yes,2800000,6600000,18,801, Approved
4, Graduate, Yes,5400000,17100000,2,533, Approved
3, Not Graduate, Yes,6300000,23900000,16,656, Approved
3, Graduate, Yes,3900000,14300000,18,785, Approved
2, Graduate, Yes,4200000,15700000,2,332, Approved
0, Graduate, No,3100000,8100000,18,768, Approved
1, Graduate, No,3400000,8600000,6,640, Approved
4, Not Graduate, No,1500000,3100000,6,885, Approved
3, Not Graduate, Yes,900000,2000000,18,772, Approved
4, Graduate, Yes,7800000,25600000,4,665, Approved
1, Not Graduate, Yes,3500000,10500000,20,454, Rejected
1, Not Graduate, No,8400000,32500000,14,698, Approved
4, Not Graduate, Yes,6400000,21300000,20,332, Rejected
1, Not Graduate, No,9600000,28300000,6,536, Rejected
5, Not Graduate, Yes,2100000,6500000,10,796, Approved
2, Not Graduate, Yes,6000000,19900000,8,486, Rejected
0, Not Graduate, Yes,8300000,16800000,18,422, Rejected
1, Not Graduate, Yes,5300000,18500000,6,501, Rejected
1, Not Graduate, Yes,9700000,23500000,4,666, Approved
3, Not Graduate, Yes,8200000,16500000,18,371, Rejected
5, Graduate, No,3400000,6900000,14,312, Rejected
5, Graduate, No,2800000,11000000,12,753, Approved
0, Not Graduate, Yes,2400000,5200000,16,740, Approved
1, Graduate, No,8200000,24000000,4,366, Rejected
4, Not Graduate, No,4200000,11100000,8,526, Rejected
4, Graduate, Yes,5500000,14800000,10,354, Rejected
5, Not Graduate, Yes,2900000,6300000,6,719, Approved
5, Not Graduate, No,6300000,20100000,12,774, Approved
5, Not Graduate, Yes,9700000,29100000,18,732, Approved
1, Not Graduate, No,6500000,16000000,6,862, Approved
5, Not Graduate, No,4900000,10800000,18,613, Approved
5, Graduate, Yes,6900000,16500000,6,447, Rejected
4, Not Graduate, Yes,1100000,3000000,4,730, Approved
2, Not Graduate, Yes,7800000,29600000,14,568, Approved
2, Graduate, Yes,8200000,23600000,6,495, Rejected
5, Not Graduate, Yes,6700000,23600000,14,854, Approved
3, Graduate, Yes,7400000,15200000,10,548, Rejected
1, Not Graduate, No,1200000,2700000,14,779, Approved
0, Not Graduate, No,9500000,24800000,2,564, Approved
5, Not Graduate, Yes,4000000,8200000,2,571, Approved
0, Not Graduate, Yes,8600000,32600000,8,778, Approved
4, Graduate, Yes,9100000,28400000,12,808, Approved
0, Not Graduate, Yes,7100000,18600000,20,770, Approved
0, Not Graduate, No,9000000,28400000,4,612, Approved
3, Graduate, Yes,1400000,2700000,14,819, Approved
1, Graduate, No,8800000,20200000,6,627, Approved
3, Not Graduate, Yes,5400000,14700000,4,359, Rejected
1, Graduate, No,6100000,19100000,6,341, Rejected
1, Graduate, No,1000000,3600000,4,570, Approved
3, Graduate, Yes,7700000,18100000,20,736, Approved
1, Graduate, Yes,6100000,12900000,2,302, Rejected
2, Not Graduate, Yes,7700000,21000000,12,420, Rejected
4, Graduate, Yes,4700000,12000000,2,416, Rejected
2, Graduate, Yes,9100000,34800000,20,836, Approved
0, Graduate, Yes,5800000,12700000,12,528, Rejected
4, Not Graduate, No,8500000,24900000,2,405, Rejected
2, Graduate, Yes,9900000,33400000,14,783, Approved
4, Not Graduate, Yes,2000000,4000000,10,636, Approved
1, Not Graduate, Yes,5000000,16800000,6,711, Approved
1, Graduate, Yes,3200000,11800000,16,848, Approved
1, Not Graduate, Yes,8000000,27800000,8,804, Approved
0, Not Graduate, Yes,1200000,2800000,14,892, Approved
2, Not Graduate, Yes,5800000,22800000,14,696, Approved
1, Graduate, No,2500000,7600000,20,888, Approved
1, Not Graduate, Yes,600000,1400000,10,699, Approved
5, Graduate, No,4900000,13000000,10,865, Approved
2, Graduate, Yes,9400000,37300000,14,383, Rejected
2, Graduate, No,5300000,19300000,16,368, Rejected
5, Not Graduate, No,5100000,15800000,4,607, Approved
4, Not Graduate, Yes,2900000,8900000,18,827, Approved
1, Graduate, No,9100000,34000000,12,672, Approved
3, Not Graduate, Yes,8800000,26700000,12,708, Approved
4, Not Graduate, No,2600000,8800000,10,682, Approved
1, Graduate, Yes,9700000,25500000,18,741, Approved
5, Not Graduate, Yes,600000,1200000,8,343, Rejected
0, Graduate, Yes,4100000,11100000,16,785, Approved
1, Not Graduate, Yes,8000000,28000000,20,830, Approved
2, Graduate, No,8800000,26700000,16,696, Approved
1, Graduate, No,200000,300000,12,697, Approved
0, Graduate, Yes,3800000,11700000,2,351, Approved
3, Graduate, No,6800000,21800000,10,556, Approved
0, Graduate, No,8600000,31800000,2,895, Approved
2, Graduate, Yes,2800000,8400000,10,534, Rejected
0, Graduate, No,8000000,29800000,12,736, Approved
2, Graduate, Yes,2300000,5500000,16,629, Approved
4, Graduate, Yes,7600000,16200000,20,657, Approved
2, Graduate, No,2900000,11300000,12,839, Approved
4, Not Graduate, No,7900000,25700000,18,589, Approved
2, Not Graduate, No,1900000,4500000,6,805, Approved
3, Not Graduate, Yes,4600000,13600000,20,729, Approved
1, Not Graduate, No,2600000,7700000,6,399, Rejected
2, Not Graduate, No,2700000,6700000,8,413, Rejected
5, Graduate, Yes,6300000,13200000,16,321, Rejected
0, Graduate, Yes,2600000,7500000,2,853, Approved
4, Not Graduate, Yes,7700000,23400000,6,400, Rejected
0, Graduate, Yes,7400000,16300000,16,630, Approved
3, Graduate, Yes,7300000,21600000,20,557, Approved
1, Graduate, No,2900000,7600000,2,358, Rejected
3, Graduate, Yes,6600000,16000000,10,510, Rejected
2, Graduate, Yes,2700000,9600000,14,554, Approved
3, Graduate, Yes,8300000,27700000,4,596, Approved
0, Graduate, No,4900000,18500000,8,659, Approved
4, Graduate, Yes,7900000,30700000,10,322, Rejected
5, Graduate, Yes,8800000,21300000,14,852, Approved
5, Not Graduate, No,4000000,14100000,18,653, Approved
4, Graduate, Yes,3900000,9200000,12,737, Approved
3, Graduate, Yes,7700000,18900000,2,583, Approved
1, Graduate, Yes,3800000,10000000,16,873, Approved
5, Graduate, No,8000000,27000000,20,595, Approved
5, Graduate, Yes,3400000,11300000,20,871, Approved
5, Graduate, Yes,5500000,18800000,12,603, Approved
0, Not Graduate, No,7700000,29300000,14,801, Approved
5, Graduate, No,4000000,9400000,4,723, Approved
5, Not Graduate, Yes,5900000,22600000,18,630, Approved
0, Not Graduate, Yes,2600000,9900000,20,368, Rejected
3, Graduate, No,6600000,22200000,12,759, Approved
0, Not Graduate, Yes,1000000,3000000,18,382, Rejected
4, Not Graduate, Yes,800000,2800000,16,645, Approved
0, Graduate, No,3200000,6300000,6,878, Approved
4, Graduate, No,8400000,23400000,12,350, Rejected
3, Graduate, Yes,5800000,17600000,6,720, Approved
0, Not Graduate, Yes,7300000,28100000,10,673, Approved
1, Graduate, No,3900000,8000000,6,448, Rejected
2, Not Graduate, Yes,4600000,16000000,4,720, Approved
0, Graduate, No,3600000,12300000,2,300, Approved
4, Graduate, No,7500000,28700000,20,520, Rejected
1, Graduate, No,5200000,15000000,12,794, Approved
3, Graduate, Yes,4400000,10000000,8,875, Approved
1, Not Graduate, Yes,5100000,12900000,14,533, Rejected
0, Graduate, No,6000000,23600000,6,776, Approved
2, Graduate, No,3800000,11400000,6,706, Approved
3, Graduate, No,2800000,10900000,2,710, Approved
5, Graduate, Yes,6500000,18300000,4,333, Rejected
2, Not Graduate, Yes,1600000,6400000,4,787, Approved
4, Graduate, No,5500000,18600000,12,569, Approved
0, Graduate, Yes,9600000,20100000,16,427, Rejected
0, Graduate, No,7000000,27800000,16,640, Approved
2, Not Graduate, No,4000000,8100000,16,312, Rejected
1, Not Graduate, Yes,8100000,30900000,12,464, Rejected
2, Not Graduate, Yes,6600000,22800000,8,490, Rejected
5, Graduate, No,4100000,10200000,12,431, Rejected
1, Graduate, No,6600000,24800000,4,500, Approved
4, Graduate, No,5100000,12200000,14,511, Rejected
4, Graduate, No,8200000,25200000,18,691, Approved
1, Not Graduate, Yes,9500000,24400000,14,696, Approved
0, Not Graduate, Yes,7600000,27600000,2,437, Approved
2, Not Graduate, Yes,8400000,20800000,12,335, Rejected
4, Graduate, No,7600000,25100000,4,671, Approved
4, Not Graduate, Yes,1400000,3700000,12,621, Approved
4, Not Graduate, Yes,2700000,6800000,10,455, Rejected
1, Graduate, Yes,200000,500000,10,856, Approved
3, Graduate, No,600000,2100000,16,892, Approved
4, Graduate, No,5200000,12900000,16,819, Approved
0, Not Graduate, Yes,5100000,11600000,10,308, Rejected
4, Graduate, Yes,9200000,18600000,2,889, Approved
5, Not Graduate, No,6500000,23200000,18,713, Approved
0, Graduate, No,8500000,21000000,6,665, Approved
4, Not Graduate, No,2000000,6000000,12,837, Approved
4, Not Graduate, Yes,7500000,18000000,20,395, Rejected
0, Graduate, Yes,7500000,28900000,10,632, Approved
2, Not Graduate, No,2000000,4300000,16,497, Rejected
3, Graduate, Yes,1400000,2700000,14,694, Approved
1, Not Graduate, Yes,1700000,5600000,2,882, Approved
2, Graduate, Yes,5300000,14900000,6,504, Rejected
4, Not Graduate, No,8900000,30100000,2,747, Approved
3, Graduate, No,9700000,35300000,4,462, Approved
5, Graduate, No,9000000,25900000,4,538, Rejected
2, Not Graduate, Yes,8500000,30900000,6,664, Approved
1, Not Graduate, No,3500000,10900000,4,524, Approved
1, Not Graduate, No,500000,1400000,6,464, Rejected
3, Graduate, No,8900000,19100000,6,807, Approved
2, Not Graduate, Yes,7800000,27200000,18,622, Approved
5, Not Graduate, Yes,9800000,27800000,6,827, Approved
0, Graduate, No,5200000,19000000,14,687, Approved
4, Graduate, No,7400000,19400000,16,835, Approved
3, Graduate, Yes,1200000,3300000,6,772, Approved
1, Not Graduate, Yes,1000000,3200000,2,710, Approved
3, Graduate, Yes,9500000,32500000,14,581, Approved
3, Not Graduate, No,4500000,11700000,18,775, Approved
2, Graduate, No,4900000,16000000,12,710, Approved
3, Not Graduate, Yes,700000,2500000,8,321, Rejected
0, Graduate, No,9400000,28300000,20,761, Approved
3, Not Graduate, Yes,8300000,31400000,6,674, Rejected
4, Graduate, Yes,5600000,13000000,4,899, Approved
5, Not Graduate, Yes,4400000,12300000,8,567, Approved
3, Graduate, No,2100000,5400000,8,771, Approved
1, Not Graduate, Yes,4400000,10600000,4,360, Rejected
0, Not Graduate, No,6300000,19600000,6,425, Rejected
4, Graduate, No,9900000,30000000,18,496, Rejected
3, Not Graduate, No,700000,1600000,20,705, Approved
4, Not Graduate, No,3600000,12400000,14,427, Rejected
1, Not Graduate, Yes,5600000,21000000,2,552, Approved
3, Not Graduate, Yes,1000000,3700000,8,725, Approved
5, Graduate, Yes,6400000,15600000,8,553, Approved
0, Not Graduate, No,8900000,19100000,2,725, Approved
4, Graduate, No,9900000,26100000,2,481, Rejected
2, Graduate, Yes,4000000,8600000,4,847, Approved
0, Not Graduate, Yes,7300000,25700000,10,666, Approved
1, Not Graduate, No,8100000,25400000,6,477, Rejected
4, Graduate, Yes,6800000,22100000,4,446, Approved
0, Not Graduate, Yes,2600000,8200000,8,630, Approved
5, Not Graduate, Yes,300000,1100000,20,613, Approved
2, Graduate, Yes,2400000,7500000,4,851, Approved
0, Not Graduate, No,6000000,20600000,12,339, Rejected
4, Graduate, Yes,3800000,11100000,16,857, Approved
0, Graduate, Yes,7000000,22100000,14,467, Rejected
0, Graduate, Yes,5400000,12900000,16,355, Rejected
1, Not Graduate, No,6400000,16400000,6,428, Rejected
5, Not Graduate, Yes,7000000,24000000,14,450, Rejected
2, Not Graduate, Yes,2100000,4600000,4,348, Rejected
4, Not Graduate, Yes,4400000,15000000,12,459, Rejected
0, Not Graduate, No,8000000,31000000,8,847, Approved
2, Not Graduate, Yes,3900000,8300000,18,523, Rejected
0, Graduate, No,4700000,15200000,10,786, Approved
0, Graduate, No,6800000,21200000,14,300, Rejected
0, Not Graduate, Yes,1800000,6500000,12,728, Approved
3, Not Graduate, Yes,8600000,32000000,4,497, Approved
1, Not Graduate, Yes,3600000,13700000,10,548, Rejected
1, Graduate, Yes,6800000,22900000,6,576, Approved
3, Graduate, Yes,1100000,4100000,20,863, Approved
4, Graduate, Yes,4000000,8400000,8,717, Approved
1, Graduate, No,2500000,5900000,12,668, Approved
2, Graduate, No,5400000,17400000,10,335, Rejected
5, Not Graduate, No,6600000,13600000,4,861, Approved
4, Not Graduate, No,6000000,14900000,2,321, Rejected
0, Graduate, Yes,2200000,8300000,10,585, Approved
1, Graduate, No,8800000,18500000,10,704, Approved
0, Not Graduate, Yes,4000000,10300000,4,819, Approved
4, Not Graduate, Yes,3600000,12400000,18,494, Rejected
5, Graduate, Yes,8100000,22500000,2,808, Approved
3, Not Graduate, Yes,5200000,11000000,12,830, Approved
5, Graduate, No,1100000,2800000,14,473, Rejected
2, Graduate, No,7500000,29800000,4,392, Approved
5, Not Graduate, No,7700000,20300000,12,806, Approved
0, Not Graduate, No,5700000,21400000,8,340, Rejected
3, Graduate, Yes,5000000,13900000,8,555, Approved
5, Not Graduate, No,500000,1200000,16,499, Rejected
3, Graduate, No,8900000,21300000,10,467, Rejected
1, Not Graduate, No,1700000,6600000,4,797, Approved
4, Not Graduate, Yes,500000,1300000,18,762, Approved
3, Not Graduate, Yes,9900000,36500000,16,562, Approved
1, Graduate, No,8400000,21800000,2,492, Rejected
3, Not Graduate, Yes,500000,1700000,4,824, Approved
2, Graduate, No,1700000,5700000,10,602, Approved
1, Not Graduate, Yes,6500000,18300000,10,722, Approved
1, Not Graduate, No,8900000,28400000,6,709, Approved
1, Not Graduate, No,400000,1400000,4,302, Approved
3, Not Graduate, No,5700000,12300000,6,364, Rejected
0, Not Graduate, Yes,9600000,23800000,12,389, Rejected
0, Graduate, Yes,8500000,20000000,16,786, Approved
0, Graduate, No,4000000,11500000,8,434, Rejected
2, Not Graduate, Yes,6300000,18100000,6,671, Approved
3, Graduate, Yes,4000000,14700000,8,376, Rejected
4, Graduate, No,9400000,32200000,6,898, Approved
5, Graduate, Yes,4100000,15500000,10,836, Approved
4, Graduate, Yes,1100000,4400000,6,515, Rejected
3, Not Graduate, No,8700000,24800000,20,360, Rejected
4, Graduate, Yes,4900000,12800000,2,691, Approved
1, Not Graduate, Yes,2800000,9100000,14,510, Rejected
0, Graduate, No,9600000,23200000,18,389, Rejected
3, Graduate, Yes,6900000,19000000,14,348, Rejected
2, Not Graduate, Yes,2300000,8100000,2,504, Approved
2, Not Graduate, No,6800000,21300000,20,658, Approved
1, Not Graduate, Yes,2200000,5400000,16,641, Approved
2, Not Graduate, No,5900000,19800000,20,327, Rejected
1, Graduate, Yes,7000000,20300000,18,726, Approved
1, Graduate, Yes,9600000,34100000,20,828, Approved
0, Graduate, No,6500000,14500000,12,755, Approved
2, Not Graduate, Yes,3800000,7600000,20,788, Approved
2, Graduate, No,9400000,25100000,20,832, Approved
0, Not Graduate, No,2100000,8200000,4,554, Approved
1, Not Graduate, Yes,8500000,26200000,8,811, Approved
5, Graduate, Yes,3800000,12000000,2,649, Approved
1, Not Graduate, Yes,3400000,9700000,20,830, Approved
1, Graduate, Yes,5600000,11700000,6,707, Approved
0, Graduate, Yes,8500000,33700000,10,483, Rejected
4, Not Graduate, Yes,2100000,5500000,18,349, Rejected
4, Graduate, No,400000,1500000,4,846, Approved
4, Not Graduate, No,7900000,31500000,20,386, Rejected
5, Not Graduate, No,6900000,19200000,12,408, Rejected
0, Not Graduate, Yes,1800000,3900000,2,764, Approved
0, Graduate, Yes,1200000,3200000,18,473, Rejected
3, Not Graduate, No,3600000,9800000,12,654, Approved
1, Graduate, No,7200000,22800000,2,551, Approved
5, Graduate, No,9400000,21800000,6,850, Approved
5, Graduate, No,9000000,24200000,4,646, Approved
1, Not Graduate, Yes,1000000,2100000,8,793, Approved
3, Not Graduate, No,5600000,19900000,16,551, Approved
1, Graduate, No,900000,2600000,4,346, Rejected
5, Not Graduate, Yes,9000000,19100000,14,540, Rejected
2, Not Graduate, No,3100000,9000000,20,892, Approved
1, Not Graduate, Yes,8000000,20700000,6,570, Approved
4, Not Graduate, Yes,3500000,11300000,16,874, Approved
4, Graduate, No,3900000,12600000,8,553, Approved
2, Graduate, No,9700000,34500000,10,649, Approved
4, Graduate, No,4500000,15800000,14,439, Rejected
5, Not Graduate, No,6800000,24800000,8,621, Approved
2, Not Graduate, No,6300000,18600000,14,872, Approved
2, Graduate, No,4900000,18500000,8,492, Rejected
0, Graduate, No,4800000,18600000,6,618, Approved
5, Graduate, No,7500000,15800000,18,458, Rejected
5, Not Graduate, No,5200000,13900000,4,422, Rejected
3, Not Graduate, Yes,9400000,30900000,20,873, Approved
5, Not Graduate, No,3200000,10000000,14,610, Approved
1, Not Graduate, Yes,3600000,13200000,20,546, Rejected
1, Not Graduate, Yes,3400000,7200000,8,741, Approved
3, Graduate, No,2100000,8200000,6,754, Approved
1, Graduate, No,7200000,15100000,8,379, Rejected
5, Graduate, No,4500000,16900000,18,455, Rejected
0, Graduate, Yes,2600000,9000000,20,615, Approved
4, Graduate, Yes,6400000,21700000,10,384, Rejected
0, Graduate, No,6400000,25100000,16,628, Approved
3, Graduate, No,3100000,11200000,16,865, Approved
2, Graduate, No,1800000,5300000,2,679, Approved
1, Graduate, Yes,9300000,19000000,14,689, Approved
5, Not Graduate, Yes,6500000,13800000,10,636, Approved
1, Not Graduate, No,3100000,6600000,20,837, Approved
3, Not Graduate, No,2300000,8500000,12,557, Approved
2, Graduate, No,500000,1700000,10,324, Rejected
0, Not Graduate, Yes,3700000,9300000,14,531, Rejected
4, Not Graduate, Yes,8600000,21400000,14,476, Rejected
4, Graduate, No,2600000,8500000,4,775, Approved
1, Not Graduate, Yes,7100000,18000000,20,477, Rejected
4, Not Graduate, Yes,7000000,19800000,16,682, Approved
5, Not Graduate, No,8300000,17700000,12,334, Rejected
3, Graduate, Yes,6800000,23900000,12,565, Approved
