dependents,education,employment,annual_income,loan_amount,loan_term,cibil_score,loan_status
0, Not Graduate, No,9600000,38200000,8,421, Rejected
3, Not Graduate, No,5300000,20300000,4,872, Approved
3, Graduate, No,4700000,17400000,10,393, Rejected
3, Graduate, No,9700000,37800000,12,700, Approved
5, Graduate, No,8800000,21600000,18,613, Approved
5, Graduate, No,5900000,13400000,6,455, Rejected
4, Graduate, Yes,2400000,7100000,16,871, Approved
4, Graduate, Yes,7900000,21500000,16,497, Rejected
0, Graduate, No,1400000,2700000,2,649, Approved
0, Graduate, Yes,3500000,10000000,14,709, Approved
4, Graduate, No,3400000,13500000,12,705, Approved
2, Graduate, No,6100000,23600000,2,476, Approved
2, Not Graduate, Yes,3000000,7100000,4,819, Approved
5, Not Graduate, Yes,3400000,9400000,16,535, Rejected
0, Graduate, Yes,400000,1200000,14,889, Approved
0, Graduate, No,5900000,11800000,12,468, Rejected
5, Graduate, Yes,400000,800000,2,759, Approved
3, Graduate, Yes,9000000,33600000,2,426, Approved
0, Graduate, Yes,8800000,23600000,8,712, Approved
4, Graduate, Yes,2000000,4700000,2,615, Approved
2, Graduate, No,4700000,14000000,12,784, Approved
4, Not Graduate, No,2700000,6100000,16,677, Approved
1, Not Graduate, No,2600000,7900000,12,306, Rejected
1, Not Graduate, Yes,9000000,25400000,16,655, Approved
4, Not Graduate, No,5100000,19400000,8,755, Approved
2, Graduate, No,6600000,25800000,18,598, Approved
2, Graduate, No,4400000,9800000,18,712, Approved
4, Not Graduate, Yes,1500000,4600000,6,524, Rejected
1, Not Graduate, No,6200000,23100000,16,838, Approved
4, Graduate, Yes,900000,2900000,6,560, Approved
3, Not Graduate, No,7700000,26400000,12,759, Approved
2, Graduate, Yes,600000,2400000,6,454, Rejected
4, Not Graduate, No,4300000,16500000,4,539, Approved
2, Not Graduate, Yes,8200000,27800000,16,827, Approved
0, Not Graduate, No,3500000,11900000,12,686, Approved
1, Graduate, Yes,9900000,34100000,14,371, Rejected
5, Graduate, No,700000,1900000,4,784, Approved
1, Graduate, Yes,2100000,7300000,16,826, Approved
2, Not Graduate, No,3200000,10500000,12,502, Rejected
0, Graduate, No,2900000,7800000,8,367, Rejected
0, Not Graduate, No,7000000,18300000,6,541, Rejected
1, Graduate, No,3700000,13600000,16,608, Approved
3, Not Graduate, Yes,4500000,13100000,12,570, Approved
3, Graduate, No,200000,800000,18,752, Approved
5, Not Graduate, Yes,5600000,20500000,8,873, Approved
5, Graduate, No,5400000,18600000,2,538, Approved
4, Not Graduate, No,300000,1000000,10,819, Approved
1, Graduate, Yes,7500000,29800000,18,770, Approved
5, Not Graduate, Yes,2500000,9600000,6,345, Rejected
4, Graduate, Yes,3100000,8100000,12,730, Approved
1, Graduate, Yes,7600000,19300000,20,835, Approved
3, Not Graduate, Yes,500000,1700000,2,811, Approved
2, Not Graduate, No,2700000,5900000,14,662, Approved
2, Not Graduate, Yes,3500000,13300000,4,420, Approved
5, Not Graduate, No,3700000,11700000,4,413, Approved
2, Not Graduate, Yes,5600000,20000000,10,367, Rejected
5, Not Graduate, Yes,4800000,16400000,14,390, Rejected
4, Not Graduate, Yes,5200000,12200000,2,602, Approved
3, Graduate, No,2900000,11500000,16,843, Approved
1, Graduate, No,2700000,6800000,20,713, Approved
3, Graduate, No,5000000,16200000,8,591, Approved
2, Not Graduate, Yes,2700000,9400000,14,701, Approved
4, Not Graduate, Yes,2800000,10000000,12,655, Approved
3, Not Graduate, Yes,7300000,20000000,18,720, Approved
0, Graduate, Yes,5900000,15100000,10,794, Approved
0, Graduate, No,8100000,21300000,2,392, Rejected
3, Graduate, Yes,1900000,7100000,6,583, Approved
5, Graduate, No,1800000,6800000,18,457, Rejected
0, Not Graduate, Yes,7600000,17800000,14,570, Approved
1, Graduate, No,9100000,30100000,14,890, Approved
2, Not Graduate, Yes,5300000,12300000,14,472, Rejected
2, Not Graduate, No,3700000,10900000,12,788, Approved
0, Not Graduate, No,9500000,35300000,6,605, Approved
3, Graduate, No,8300000,30500000,10,473, Rejected
5, Graduate, No,6400000,21500000,16,728, Approved
5, Graduate, Yes,5300000,17800000,16,505, Rejected
0, Graduate, Yes,5600000,19300000,6,407, Rejected
1, Graduate, Yes,900000,1700000,18,464, Rejected
0, Graduate, Yes,2400000,7200000,20,514, Rejected
1, Graduate, No,9500000,23000000,10,627, Approved
2, Not Graduate, Yes,7400000,14900000,20,627, Approved
4, Not Graduate, Yes,1500000,3200000,10,858, Approved
3, Graduate, Yes,8800000,30200000,8,607, Approved
5, Not Graduate, Yes,4900000,14300000,4,663, Approved
1, Not Graduate, Yes,8100000,26900000,6,522, Rejected
2, Not Graduate, Yes,2300000,9100000,20,610, Approved
5, Not Graduate, Yes,3000000,6600000,16,462, Rejected
2, Not Graduate, Yes,3900000,9300000,8,591, Approved
4, Graduate, Yes,1700000,6500000,20,636, Approved
0, Not Graduate, Yes,2100000,4900000,10,359, Rejected
4, Graduate, Yes,9700000,25000000,4,542, Rejected
5, Not Graduate, Yes,3500000,11800000,4,642, Approved
5, Not Graduate, Yes,1500000,5500000,4,414, Approved
3, Not Graduate, Yes,8800000,26200000,20,865, Approved
3, Graduate, No,900000,3100000,10,369, Rejected
0, Graduate, Yes,3500000,10800000,14,838, Approved
5, Not Graduate, No,5500000,21200000,4,582, Approved
5, Not Graduate, Yes,9800000,23200000,10,416, Rejected
5, Graduate, No,2100000,5500000,20,705, Approved
0, Graduate, No,1800000,5700000,18,306, Rejected
5, Graduate, Yes,5800000,13000000,8,851, Approved
5, Graduate, No,6700000,17200000,18,613, Approved
3, Graduate, No,4300000,16300000,10,366, Rejected
1, Graduate, No,1200000,2800000,12,431, Rejected
5, Not Graduate, Yes,9700000,25900000,2,754, Approved
5, Graduate, Yes,5400000,11200000,10,447, Rejected
1, Not Graduate, Yes,5300000,14100000,14,510, Rejected
1, Graduate, No,7300000,24200000,20,324, Rejected
5, Graduate, No,9500000,19200000,2,523, Rejected
0, Not Graduate, Yes,7200000,15600000,2,362, Rejected
3, Graduate, Yes,9000000,32900000,6,657, Approved
5, Not Graduate, No,6500000,23300000,12,790, Approved
1, Graduate, Yes,9500000,30500000,18,500, Rejected
2, Not Graduate, Yes,9900000,33200000,4,465, Approved
4, Not Graduate, No,2900000,8700000,6,409, Rejected
4, Graduate, Yes,700000,1800000,20,626, Approved
5, Not Graduate, No,4200000,13400000,16,545, Rejected
3, Not Graduate, No,4200000,11400000,10,654, Approved
0, Not Graduate, No,7600000,26500000,6,515, Rejected
2, Graduate, Yes,7100000,18800000,12,838, Approved
1, Not Graduate, Yes,4700000,16000000,14,406, Rejected
0, Graduate, Yes,9800000,23200000,10,573, Approved
0, Graduate, Yes,9800000,38700000,2,611, Approved
0, Not Graduate, No,5100000,13400000,16,649, Approved
0, Not Graduate, Yes,3300000,7700000,12,775, Approved
3, Graduate, No,4500000,12500000,12,469, Rejected
0, Graduate, Yes,3900000,12800000,18,587, Approved
3, Graduate, Yes,3200000,9900000,10,316, Rejected
2, Graduate, No,3200000,10400000,10,556, Approved
2, Not Graduate, No,9600000,31200000,12,578, Approved
2, Not Graduate, Yes,8700000,18900000,2,554, Approved
2, Not Graduate, Yes,1900000,6800000,6,892, Approved
2, Not Graduate, Yes,2900000,10200000,10,315, Rejected
0, Not Graduate, No,6200000,12900000,10,695, Approved
0, Not Graduate, No,5900000,20300000,4,806, Approved
4, Not Graduate, Yes,3200000,12800000,8,638, Approved
1, Not Graduate, Yes,1300000,5000000,4,610, Approved
2, Not Graduate, Yes,1300000,3200000,4,810, Approved
1, Graduate, No,8700000,33200000,4,866, Approved
3, Not Graduate, No,6300000,23800000,10,760, Approved
3, Graduate, No,4300000,11200000,6,556, Approved
3, Not Graduate, Yes,6400000,23500000,12,684, Approved
5, Not Graduate, Yes,7700000,25800000,18,578, Approved
2, Not Graduate, No,6900000,23900000,12,814, Approved
0, Not Graduate, No,4200000,14800000,20,510, Rejected
4, Not Graduate, No,3900000,9000000,2,674, Approved
0, Graduate, Yes,2000000,4900000,14,570, Approved
1, Not Graduate, No,500000,1700000,2,680, Approved
0, Graduate, No,3500000,8800000,12,803, Approved
2, Not Graduate, Yes,3100000,10700000,16,357, Rejected
3, Not Graduate, Yes,4900000,19000000,4,575, Approved
1, Not Graduate, No,1000000,3600000,4,546, Approved
2, Graduate, No,6700000,21400000,8,370, Rejected
1, Graduate, No,4100000,9400000,6,713, Approved
4, Not Graduate, Yes,1600000,3800000,2,896, Approved
3, Graduate, Yes,2400000,9200000,14,626, Approved
0, Graduate, No,2200000,6400000,4,854, Approved
4, Graduate, No,3200000,8400000,18,802, Approved
4, Not Graduate, Yes,1600000,4400000,20,382, Rejected
2, Not Graduate, No,3900000,14900000,6,415, Rejected
5, Graduate, Yes,2000000,6300000,4,366, Approved
1, Graduate, Yes,7600000,25400000,10,595, Approved
1, Not Graduate, No,9800000,21300000,2,356, Rejected
5, Not Graduate, No,7900000,29900000,6,568, Approved
1, Graduate, No,1600000,4000000,10,615, Approved
1, Graduate, Yes,6400000,13900000,12,313, Rejected
1, Graduate, Yes,6400000,17900000,6,575, Approved
4, Graduate, No,1600000,5500000,10,577, Approved
0, Graduate, No,9200000,30700000,10,455, Rejected
1, Not Graduate, No,7800000,24900000,6,500, Rejected
1, Not Graduate, Yes,4000000,9400000,8,509, Rejected
2, Not Graduate, Yes,6100000,19400000,8,379, Rejected
5, Graduate, No,7100000,14500000,14,664, Approved
0, Not Graduate, Yes,2500000,9900000,6,623, Approved
5, Graduate, No,3200000,8700000,16,558, Approved
4, Graduate, No,1700000,4300000,18,580, Approved
4, Graduate, No,6300000,17600000,6,612, Approved
4, Graduate, Yes,700000,2400000,14,705, Approved
4, Graduate, Yes,1100000,2700000,18,301, Rejected
1, Not Graduate, Yes,8900000,32000000,16,711, Approved
3, Graduate, No,300000,700000,20,735, Approved
1, Not Graduate, No,2200000,5200000,14,682, Approved
3, Not Graduate, No,3400000,13500000,10,348, Rejected
0, Graduate, Yes,7900000,23500000,20,750, Approved
3, Not Graduate, Yes,5800000,18200000,16,835, Approved
0, Graduate, Yes,9400000,20000000,6,389, Rejected
2, Graduate, No,4800000,18900000,4,866, Approved
3, Not Graduate, No,7600000,26600000,4,689, Approved
0, Not Graduate, No,5900000,17600000,16,645, Approved
1, Graduate, Yes,4300000,10100000,2,797, Approved
5, Graduate, No,6100000,17800000,6,849, Approved
5, Graduate, No,5400000,19700000,20,423, Rejected
1, Not Graduate, Yes,5200000,11200000,2,370, Rejected
5, Not Graduate, No,8500000,31300000,12,378, Rejected
4, Not Graduate, No,900000,1900000,20,417, Rejected
1, Not Graduate, No,1400000,4100000,20,530, Rejected
1, Not Graduate, Yes,2400000,9300000,20,543, Rejected
4, Graduate, No,6300000,15000000,18,750, Approved
1, Graduate, No,3100000,7600000,20,346, Rejected
4, Graduate, Yes,6900000,19000000,14,330, Rejected
2, Not Graduate, Yes,3000000,7400000,10,712, Approved
0, Not Graduate, No,3100000,10100000,14,376, Rejected
4, Not Graduate, No,600000,1200000,14,338, Rejected
4, Not Graduate, Yes,4700000,13700000,14,600, Approved
1, Graduate, No,2500000,6900000,20,495, Rejected
0, Graduate, No,9700000,30400000,4,300, Approved
4, Not Graduate, Yes,7600000,20000000,18,691, Approved
1, Graduate, No,8400000,24700000,8,519, Rejected
3, Graduate, Yes,3800000,15100000,20,540, Rejected
3, Not Graduate, Yes,3100000,11400000,16,562, Approved
2, Not Graduate, No,5700000,21300000,10,323, Rejected
1, Graduate, Yes,5500000,19700000,10,312, Rejected
1, Not Graduate, Yes,200000,600000,2,511, Approved
3, Not Graduate, Yes,3700000,13800000,10,621, Approved
2, Not Graduate, Yes,1600000,4300000,20,512, Rejected
4, Graduate, No,3900000,11000000,2,786, Approved
3, Not Graduate, Yes,700000,1600000,18,303, Rejected
3, Graduate, Yes,5800000,16700000,18,633, Approved
4, Graduate, Yes,3800000,14000000,6,711, Approved
2, Graduate, No,6400000,16900000,16,472, Rejected
1, Graduate, Yes,5500000,12100000,4,350, Rejected
1, Not Graduate, Yes,6800000,13700000,10,879, Approved
4, Not Graduate, No,6700000,13400000,10,436, Rejected
1, Graduate, Yes,5300000,11500000,14,848, Approved
2, Graduate, No,6600000,23200000,16,555, Approved
2, Graduate, No,6600000,13100000,20,885, Approved
0, Not Graduate, No,7600000,25200000,6,888, Approved
4, Not Graduate, Yes,2500000,6100000,20,478, Rejected
4, Not Graduate, No,1100000,2500000,4,603, Approved
1, Not Graduate, No,2300000,8200000,8,784, Approved
1, Graduate, Yes,3300000,11700000,4,682, Approved
4, Graduate, Yes,2600000,5900000,6,471, Rejected
4, Not Graduate, Yes,9300000,36700000,20,808, Approved
4, Not Graduate, No,5300000,18500000,8,470, Rejected
2, Not Graduate, No,5400000,13800000,20,574, Approved
4, Not Graduate, Yes,3500000,12000000,8,314, Rejected
2, Graduate, No,4200000,10200000,14,407, Rejected
0, Not Graduate, Yes,9200000,34900000,4,702, Approved
2, Graduate, No,4300000,9800000,2,499, Rejected
1, Graduate, Yes,7500000,19900000,10,669, Approved
5, Not Graduate, Yes,5400000,18800000,20,326, Rejected
3, Not Graduate, No,5500000,16200000,18,778, Approved
2, Not Graduate, Yes,2100000,4500000,2,787, Approved
0, Graduate, No,3700000,12300000,16,831, Approved
0, Graduate, No,8800000,32900000,18,576, Approved
5, Not Graduate, No,5800000,22800000,12,600, Approved
4, Graduate, No,7900000,30600000,2,569, Approved
1, Not Graduate, Yes,3100000,6300000,20,867, Approved
0, Not Graduate, No,4100000,14500000,12,441, Rejected
2, Not Graduate, Yes,9800000,32700000,2,304, Approved
5, Not Graduate, No,3300000,8400000,18,520, Rejected
0, Graduate, No,2000000,6200000,14,613, Approved
2, Not Graduate, Yes,600000,1100000,8,885, Approved
4, Not Graduate, Yes,3600000,9500000,2,841, Approved
2, Not Graduate, No,7500000,29100000,20,815, Approved
5, Graduate, Yes,200000,400000,18,822, Approved
4, Not Graduate, No,9900000,29100000,18,772, Approved
5, Graduate, Yes,6100000,22500000,6,776, Approved
4, Not Graduate, Yes,3500000,10300000,10,337, Rejected
0, Not Graduate, Yes,7800000,19000000,12,333, Rejected
3, Not Graduate, Yes,8700000,29300000,4,312, Approved
2, Graduate, Yes,5500000,12400000,14,842, Approved
3, Graduate, Yes,1800000,5100000,8,790, Approved
2, Graduate, No,8000000,31900000,16,806, Approved
5, Not Graduate, Yes,7500000,17000000,8,300, Rejected
5, Graduate, Yes,3700000,12000000,12,605, Approved
2, Graduate, Yes,1600000,4700000,12,582, Approved
5, Graduate, No,1300000,2700000,6,607, Approved
5, Graduate, Yes,2400000,8200000,10,709, Approved
4, Graduate, Yes,4100000,11600000,14,854, Approved
2, Not Graduate, Yes,7300000,15200000,20,776, Approved
1, Graduate, Yes,8000000,24600000,12,649, Approved
3, Not Graduate, No,7900000,28000000,4,394, Approved
4, Not Graduate, No,7200000,18900000,16,371, Rejected
3, Not Graduate, No,6200000,13200000,14,707, Approved
2, Not Graduate, Yes,5700000,18100000,20,491, Rejected
0, Graduate, Yes,5800000,14100000,16,570, Approved
1, Not Graduate, No,900000,3500000,18,395, Rejected
0, Not Graduate, Yes,2200000,7500000,10,497, Rejected
3, Not Graduate, Yes,1800000,5300000,14,440, Rejected
0, Not Graduate, Yes,800000,2400000,16,825, Approved
2, Graduate, Yes,7600000,18100000,14,320, Rejected
2, Graduate, Yes,4100000,13500000,4,846, Approved
3, Graduate, Yes,4600000,10900000,12,856, Approved
3, Graduate, No,2300000,6800000,10,418, Rejected
0, Not Graduate, Yes,8000000,21100000,6,306, Rejected
2, Not Graduate, Yes,3800000,14500000,16,567, Approved
2, Not Graduate, Yes,9500000,36800000,6,493, Rejected
2, Graduate, No,9300000,21200000,2,509, Rejected
4, Graduate, No,4700000,17000000,4,364, Approved
5, Not Graduate, No,6000000,24000000,20,639, Approved
2, Graduate, Yes,5500000,21700000,2,309, Approved
0, Not Graduate, Yes,4600000,14800000,6,433, Rejected
5, Not Graduate, No,9900000,33600000,20,580, Approved
1, Graduate, Yes,6200000,16200000,4,888, Approved
4, Not Graduate, Yes,400000,1100000,6,644, Approved
1, Not Graduate, Yes,7800000,22200000,10,763, Approved
0, Graduate, Yes,2900000,10800000,20,694, Approved
3, Not Graduate, No,500000,1200000,6,757, Approved
0, Not Graduate, No,2500000,6900000,12,471, Rejected
5, Not Graduate, No,9000000,35200000,2,437, Approved
4, Not Graduate, Yes,5200000,11400000,10,406, Rejected
5, Not Graduate, No,6000000,19700000,20,376, Rejected
1, Graduate, No,5100000,13800000,14,350, Rejected
5, Not Graduate, Yes,8000000,22500000,20,784, Approved
4, Graduate, Yes,9200000,25400000,14,765, Approved
4, Not Graduate, No,9800000,32200000,18,593, Approved
3, Graduate, Yes,7600000,30000000,10,344, Rejected
1, Graduate, No,5100000,11800000,12,314, Rejected
4, Graduate, Yes,1500000,3300000,16,382, Rejected
2, Not Graduate, Yes,6200000,16500000,4,510, Rejected
2, Graduate, Yes,6300000,24600000,8,464, Rejected
1, Graduate, Yes,5500000,14900000,2,403, Rejected
3, Not Graduate, No,8100000,30400000,12,606, Approved
1, Graduate, No,6300000,22000000,20,646, Approved
1, Graduate, No,1100000,3600000,20,495, Rejected
3, Not Graduate, Yes,7200000,21600000,2,626, Approved
1, Not Graduate, Yes,3000000,6000000,16,518, Rejected
5, Graduate, No,2700000,7600000,8,746, Approved
0, Not Graduate, No,5000000,16300000,12,737, Approved
0, Not Graduate, No,8400000,22300000,14,371, Rejected
1, Graduate, No,7700000,27300000,8,509, Rejected
1, Graduate, No,4700000,14000000,2,411, Rejected
2, Not Graduate, No,4300000,11800000,20,701, Approved
5, Not Graduate, No,2500000,8800000,10,769, Approved
5, Not Graduate, Yes,4400000,12500000,6,740, Approved
5, Not Graduate, No,5700000,11600000,4,892, Approved
2, Not Graduate, No,5300000,13100000,14,417, Rejected
5, Graduate, No,4600000,14400000,6,785, Approved
3, Not Graduate, No,400000,1100000,16,504, Rejected
0, Not Graduate, No,2100000,5900000,14,402, Rejected
2, Graduate, Yes,1200000,3500000,16,540, Rejected
2, Graduate, Yes,8000000,28400000,10,607, Approved
1, Graduate, Yes,5000000,19400000,10,410, Rejected
0, Not Graduate, No,8500000,17200000,12,624, Approved
4, Graduate, No,4600000,16600000,16,805, Approved
2, Graduate, No,4600000,16100000,18,709, Approved
2, Not Graduate, Yes,8500000,30900000,14,511, Rejected
1, Graduate, Yes,7800000,25100000,18,766, Approved
3, Not Graduate, Yes,1400000,3800000,16,451, Rejected
1, Not Graduate, Yes,3700000,10200000,4,447, Rejected
3, Not Graduate, Yes,1000000,2500000,18,763, Approved
5, Not Graduate, No,900000,3100000,20,834, Approved
2, Graduate, No,5600000,19500000,8,429, Rejected
4, Not Graduate, No,3200000,10600000,16,693, Approved
1, Graduate, No,2900000,11100000,20,478, Rejected
2, Graduate, Yes,300000,800000,10,752, Approved
0, Graduate, Yes,2400000,5900000,14,319, Rejected
3, Graduate, No,5000000,17600000,8,303, Rejected
3, Not Graduate, Yes,5000000,16700000,20,420, Rejected
2, Not Graduate, Yes,200000,600000,8,552, Approved
3, Not Graduate, Yes,6000000,16000000,12,606, Approved
2, Not Graduate, No,5600000,13700000,2,558, Approved
1, Not Graduate, No,4500000,12400000,6,504, Rejected
5, Not Graduate, Yes,200000,300000,8,412, Rejected
4, Not Graduate, Yes,6200000,18300000,4,900, Approved
4, Not Graduate, Yes,9800000,23800000,8,634, Approved
5, Graduate, Yes,3900000,9000000,8,340, Rejected
3, Not Graduate, Yes,8300000,20900000,4,615, Approved
2, Graduate, Yes,4900000,12200000,18,353, Rejected
4, Graduate, Yes,6900000,16300000,8,606, Approved
2, Not Graduate, No,4500000,14500000,18,498, Rejected
4, Not Graduate, No,7500000,21900000,2,585, Approved
1, Not Graduate, Yes,2300000,6400000,8,578, Approved
1, Graduate, No,7400000,15500000,2,693, Approved
4, Graduate, No,4800000,14300000,6,795, Approved
1, Graduate, No,2600000,9900000,6,594, Approved
3, Not Graduate, Yes,2700000,10600000,8,840, Approved
3, Not Graduate, No,3700000,10900000,16,301, Rejected
4, Graduate, Yes,2600000,9400000,18,481, Rejected
5, Not Graduate, Yes,8800000,23100000,16,531, Rejected
2, Not Graduate, No,7500000,15400000,8,332, Rejected
0, Graduate, No,4700000,18500000,4,516, Approved
2, Not Graduate, No,7100000,26600000,6,727, Approved
3, Not Graduate, Yes,5500000,19300000,10,344, Rejected
2, Graduate, No,9500000,31500000,12,650, Approved
3, Graduate, Yes,4200000,15400000,8,362, Rejected
5, Graduate, Yes,6900000,18600000,18,307, Rejected
5, Graduate, No,9900000,24600000,2,530, Rejected
5, Graduate, No,6700000,17700000,6,482, Rejected
0, Not Graduate, Yes,9300000,22200000,14,701, Approved
2, Graduate, No,5600000,17200000,16,586, Approved
0, Graduate, Yes,8100000,17600000,16,384, Rejected
4, Not Graduate, No,6000000,18000000,18,882, Approved
5, Not Graduate, Yes,4200000,11200000,2,758, Approved
5, Graduate, No,1600000,4000000,18,529, Rejected
3, Graduate, Yes,800000,1500000,2,589, Approved
1, Graduate, No,500000,1300000,6,670, Approved
5, Not Graduate, Yes,4300000,14100000,12,532, Rejected
0, Not Graduate, No,4000000,12500000,18,868, Approved
2, Not Graduate, No,2900000,7300000,2,776, Approved
5, Graduate, Yes,2300000,9100000,16,644, Approved
0, Graduate, Yes,1800000,6000000,12,658, Approved
1, Graduate, Yes,8700000,33900000,10,766, Approved
3, Not Graduate, No,7800000,21100000,12,717, Approved
2, Graduate, No,3200000,6300000,10,339, Rejected
0, Not Graduate, No,1600000,4500000,18,463, Rejected
4, Not Graduate, No,2400000,7300000,4,540, Approved
1, Graduate, No,1800000,5900000,16,804, Approved
1, Graduate, No,7500000,16000000,10,541, Rejected
4, Not Graduate, Yes,6700000,18400000,10,371, Rejected
5, Graduate, No,5800000,13700000,6,369, Rejected
0, Not Graduate, No,500000,1800000,2,651, Approved
0, Graduate, Yes,9400000,30700000,10,477, Rejected
4, Not Graduate, No,1600000,6200000,18,554, Approved
0, Graduate, Yes,9300000,25000000,14,362, Rejected
5, Graduate, No,3700000,14000000,2,469, Approved
3, Not Graduate, No,900000,1900000,12,547, Rejected
4, Not Graduate, No,500000,1300000,6,809, Approved
1, Graduate, Yes,7800000,16200000,2,335, Rejected
5, Not Graduate, Yes,5300000,13700000,18,708, Approved
0, Graduate, No,300000,700000,16,779, Approved
0, Graduate, Yes,5000000,19900000,6,748, Approved
0, Graduate, No,7900000,28600000,18,541, Rejected
4, Graduate, No,5300000,15800000,2,527, Rejected
0, Not Graduate, Yes,5500000,15300000,4,859, Approved
0, Graduate, No,1500000,5600000,18,604, Approved
5, Graduate, No,6600000,20100000,18,348, Rejected
4, Graduate, Yes,6200000,16200000,20,734, Approved
3, Graduate, No,6300000,17000000,16,388, Rejected
0, Graduate, Yes,3800000,8100000,20,831, Approved
5, Not Graduate, No,500000,1500000,6,433, Rejected
2, Graduate, Yes,5000000,15900000,16,699, Approved
0, Not Graduate, No,4500000,17100000,8,303, Rejected
4, Not Graduate, No,1000000,3800000,2,611, Approved
2, Graduate, No,1700000,3700000,20,558, Approved
4, Graduate, Yes,1200000,4800000,2,752, Approved
5, Not Graduate, Yes,8500000,25800000,14,786, Approved
0, Graduate, No,8600000,29000000,18,481, Rejected
2, Graduate, No,400000,1300000,16,507, Rejected
4, Graduate, No,8700000,19800000,14,715, Approved
0, Not Graduate, No,1800000,5700000,20,392, Rejected
0, Graduate, Yes,4700000,17700000,16,887, Approved
0, Not Graduate, No,7300000,21600000,2,479, Rejected
2, Graduate, No,8400000,32100000,20,328, Rejected
2, Graduate, Yes,4800000,12900000,8,740, Approved
2, Graduate, No,9200000,34200000,2,456, Approved
1, Not Graduate, No,6200000,21100000,10,467, Rejected
0, Graduate, Yes,200000,700000,10,587, Rejected
0, Not Graduate, Yes,2500000,6700000,16,569, Approved
3, Not Graduate, Yes,8000000,24400000,14,399, Rejected
1, Not Graduate, No,4600000,15200000,4,593, Approved
3, Not Graduate, Yes,4900000,12700000,8,409, Rejected
4, Not Graduate, No,9500000,21300000,18,353, Rejected
5, Graduate, Yes,4500000,11600000,20,306, Rejected
2, Graduate, Yes,5900000,14200000,12,499, Rejected
4, Graduate, No,4200000,14600000,6,324, Rejected
2, Not Graduate, Yes,3300000,11300000,6,647, Approved
2, Graduate, Yes,4900000,12600000,2,767, Approved
4, Not Graduate, No,5300000,10700000,12,821, Approved
4, Not Graduate, No,7200000,17700000,6,338, Rejected
0, Graduate, No,8400000,24300000,4,785, Approved
3, Graduate, No,3800000,11800000,4,694, Approved
0, Not Graduate, No,9900000,22300000,20,613, Approved
4, Graduate, Yes,2900000,8300000,10,318, Rejected
3, Not Graduate, Yes,6000000,18700000,18,783, Approved
2, Not Graduate, No,1700000,5300000,20,761, Approved
4, Graduate, Yes,5300000,12000000,10,329, Rejected
5, Not Graduate, Yes,7500000,15000000,14,661, Approved
4, Not Graduate, No,400000,900000,18,339, Rejected
1, Graduate, Yes,8300000,17700000,10,673, Approved
3, Graduate, No,4500000,16900000,18,748, Approved
3, Graduate, No,4600000,10000000,4,702, Approved
4, Not Graduate, No,4700000,10300000,12,710, Approved
0, Graduate, Yes,900000,3500000,6,331, Rejected
1, Not Graduate, No,2400000,7600000,12,372, Rejected
0, Not Graduate, Yes,3900000,9600000,10,783, Approved
0, Graduate, No,8300000,31400000,18,558, Approved
4, Graduate, Yes,4700000,13000000,6,552, Approved
4, Not Graduate, No,3900000,10600000,20,544, Rejected
2, Not Graduate, No,400000,1000000,6,425, Rejected
2, Not Graduate, Yes,1700000,5100000,18,321, Rejected
2, Graduate, Yes,6100000,15500000,8,758, Approved
5, Graduate, Yes,7300000,19600000,10,373, Rejected
3, Not Graduate, Yes,300000,500000,6,876, Approved
2, Not Graduate, No,4300000,14500000,10,594, Approved
3, Not Graduate, No,7000000,18400000,18,837, Approved
0, Not Graduate, Yes,4900000,16500000,4,600, Approved
4, Graduate, No,6200000,12400000,20,547, Rejected
1, Not Graduate, No,4100000,15800000,12,431, Rejected
0, Not Graduate, Yes,7300000,22600000,12,851, Approved
4, Not Graduate, Yes,9200000,28100000,12,760, Approved
0, Not Graduate, No,800000,2400000,2,716, Approved
4, Not Graduate, No,2900000,11200000,10,744, Approved
3, Not Graduate, No,8100000,21600000,4,740, Approved
0, Graduate, No,9300000,20300000,14,759, Approved
4, Graduate, Yes,9200000,29400000,14,517, Rejected
3, Not Graduate, Yes,3100000,6300000,18,895, Approved
